Player ID,Player ID,Season,Average Points,Average Assists,Average Blocks,Average Defensive Rebounds,Average Offensive Rebounds,Average 3PT Attempts,Average 3PT Made,Average 2PT Attempts,Average 2PT Made,Average Free Throw Attempts,Average Free Throws Made,Average Steals per Game,Average Mins per Game,Average Turn Overs per Game
198,3023,1996,13.75,2.52,0.08,1.41,1.63,3.28,1.25,5.48,5.48,1.81,1.53,0.75,28:15,1.59
199,531,1996,12.47,2.11,0.29,2.47,3.08,5.65,2.23,4.52,4.52,1.53,1.21,1.14,32:49,1.23
200,2952,1996,21.82,3.98,0.56,3.85,6.09,2.68,0.9,7.85,7.85,6.54,5.21,1.88,39:01,2.66
201,616,1996,5.1,0.3,0.68,3.55,5.7,0.0,0.0,1.9,1.9,2.21,1.29,0.47,21:22,1.21
202,2919,1996,3.39,1.39,0.32,1.8,2.54,0.73,0.17,1.1,1.1,1.17,1.02,0.2,7:04,0.83
203,546,1996,6.17,0.46,0.13,1.25,1.71,1.92,0.54,1.63,1.63,2.83,2.38,0.33,15:55,1.13
204,608,1996,3.26,1.35,0.04,0.76,0.87,1.04,0.33,1.22,1.22,0.65,0.48,0.44,9:16,0.8
205,671,1996,12.84,2.29,0.47,3.0,5.17,1.38,0.45,4.95,4.95,3.61,2.5,0.86,34:22,1.79
206,697,1996,17.51,7.12,0.18,3.32,4.43,4.46,1.61,5.91,5.91,5.3,4.07,1.98,37:34,2.35
207,684,1996,10.97,2.83,0.38,3.91,5.94,1.09,0.38,4.53,4.53,2.2,1.53,0.94,30:01,2.02
208,660,1996,13.33,1.38,3.3,8.26,11.61,0.0,0.0,4.75,4.75,5.43,3.83,0.61,37:12,2.33
209,706,1996,9.1,2.39,1.12,3.58,5.63,0.03,0.0,3.75,3.75,2.03,1.61,0.39,24:57,1.88
210,673,1996,4.65,0.92,0.28,1.52,2.3,0.0,0.0,1.75,1.75,1.62,1.15,0.7,15:43,1.07
211,702,1996,7.0,1.33,0.56,2.11,3.67,0.0,0.0,2.89,2.89,1.67,1.22,0.33,15:19,1.22
212,735,1996,26.2,3.12,2.88,8.73,12.55,0.08,0.0,10.82,10.82,9.39,4.55,0.9,38:05,2.86
213,771,1996,19.85,1.58,2.86,7.08,9.94,0.14,0.02,7.17,7.17,8.56,5.5,0.85,35:09,3.42
214,740,1996,18.12,2.72,0.78,6.2,8.78,1.07,0.38,6.68,6.68,5.37,4.38,1.24,38:12,2.66
215,793,1996,15.92,4.1,0.42,3.62,5.34,3.21,1.12,5.77,5.77,4.03,3.27,1.12,36:45,2.7
216,752,1996,21.87,2.38,0.75,5.07,7.02,4.71,1.73,8.09,8.09,5.13,3.96,0.8,36:25,2.13
217,731,1996,20.64,4.14,1.1,6.36,8.67,1.15,0.3,7.31,7.31,6.99,5.73,1.6,38:40,3.62
218,732,1996,16.42,2.7,0.85,3.62,5.03,5.99,2.4,5.74,5.74,3.33,2.55,1.33,36:17,2.38
219,727,1996,14.52,1.44,0.59,2.73,4.07,4.3,1.56,4.9,4.9,4.09,3.16,1.33,28:09,1.57
220,736,1996,3.79,0.52,0.21,2.27,3.48,0.02,0.0,1.32,1.32,1.66,1.15,0.48,14:47,0.73
221,847,1996,20.07,4.6,1.9,7.01,10.32,2.1,0.83,8.39,8.39,4.35,2.46,1.69,39:00,3.19
222,818,1996,13.16,0.71,3.4,5.34,8.37,0.11,0.0,5.56,5.56,3.12,2.04,0.55,31:21,1.84
223,799,1996,20.51,5.63,0.59,3.07,4.46,4.53,1.44,7.14,7.14,5.85,4.8,1.59,37:39,2.46
224,826,1996,11.91,2.94,0.17,3.26,4.26,4.01,1.3,4.14,4.14,3.3,2.32,1.13,31:19,1.65
225,837,1996,16.09,2.61,0.25,2.76,4.0,3.38,1.3,6.0,6.0,3.43,2.79,0.59,33:45,2.79
226,820,1996,10.59,1.44,0.23,2.51,3.39,0.38,0.05,4.67,4.67,1.73,1.2,0.97,30:35,1.19
227,803,1996,2.92,2.98,0.06,0.59,0.78,0.92,0.29,0.94,0.94,1.08,0.76,0.55,12:46,1.12
228,810,1996,20.99,2.71,1.44,6.88,10.31,0.69,0.19,8.1,8.1,6.68,4.59,1.05,40:27,3.14
229,806,1996,13.23,2.74,0.75,3.38,5.07,2.22,0.8,5.04,5.04,3.56,2.36,1.09,30:32,2.73
230,835,1996,14.22,1.88,0.29,2.12,2.84,5.71,2.02,5.13,5.13,2.48,1.93,1.57,36:52,1.17
231,907,1996,21.11,3.1,0.85,4.65,6.28,2.25,0.79,8.36,8.36,4.55,3.6,1.29,38:52,3.36
232,908,1996,10.89,9.02,0.36,3.36,4.53,3.0,1.11,3.87,3.87,3.0,2.04,2.25,35:43,2.58
233,879,1996,21.38,7.29,0.6,7.48,9.01,0.41,0.13,7.81,7.81,7.91,5.63,1.81,39:20,3.24
234,877,1996,7.28,0.87,0.75,3.02,4.52,1.82,0.57,2.85,2.85,1.61,1.0,0.41,16:46,0.9
235,922,1996,19.15,3.79,0.28,5.49,7.95,0.02,0.0,7.78,7.78,4.74,3.59,1.15,40:28,3.0
236,899,1996,6.5,0.47,0.83,1.78,3.1,0.02,0.0,2.68,2.68,2.22,1.13,0.25,16:49,1.55
237,884,1996,7.42,0.77,0.39,2.0,3.15,1.23,0.42,2.45,2.45,2.85,2.11,0.72,17:30,1.16
238,892,1996,10.5,1.17,1.04,3.88,5.92,0.0,0.0,3.79,3.79,3.75,2.92,0.79,25:25,1.83
239,887,1996,4.37,0.78,0.94,4.33,6.64,0.0,0.0,2.05,2.05,0.79,0.27,0.26,23:24,0.99
240,881,1996,17.18,3.38,0.61,2.95,4.08,4.86,1.9,5.91,5.91,4.21,3.45,2.36,37:30,2.11
241,957,1996,18.66,1.56,1.08,5.23,8.49,0.58,0.15,7.34,7.34,4.71,3.84,0.93,38:34,2.4
242,965,1996,18.27,1.43,1.7,5.16,7.26,0.47,0.08,7.24,7.24,5.23,3.7,0.85,34:39,2.69
243,946,1996,20.73,3.12,0.78,2.25,4.17,4.22,1.26,6.58,6.58,8.23,6.31,1.15,39:07,3.9
244,948,1996,15.13,1.19,0.95,4.79,6.76,0.53,0.15,6.13,6.13,4.27,2.73,0.77,30:36,1.84
245,971,1996,17.0,3.06,2.12,5.56,8.03,0.27,0.08,7.13,7.13,3.53,2.66,1.36,38:51,2.27
246,952,1996,16.17,2.13,0.89,5.81,8.13,0.15,0.01,6.64,6.64,4.09,2.88,0.39,37:00,2.33
247,960,1996,20.17,8.75,0.16,3.01,4.07,6.12,2.17,6.96,6.96,4.95,4.07,1.52,40:54,3.56
248,974,1996,4.2,0.98,0.05,0.61,0.95,1.39,0.49,1.44,1.44,0.95,0.83,0.49,12:07,0.73
249,978,1996,6.28,0.5,0.5,4.22,5.94,0.06,0.0,2.17,2.17,2.56,1.94,0.67,20:48,1.39
250,1037,1996,23.51,7.46,0.32,2.59,4.11,5.99,2.04,8.22,8.22,7.16,5.03,2.07,40:01,4.43
251,1016,1996,14.84,1.54,2.06,4.17,6.25,0.22,0.03,5.95,5.95,4.19,2.9,1.05,30:03,2.13
252,1018,1996,18.68,2.19,0.99,4.24,6.94,0.34,0.09,6.88,6.88,6.49,4.84,0.99,35:02,2.81
253,1027,1996,15.78,7.79,0.28,1.94,2.75,4.3,1.52,5.3,5.3,5.03,3.66,1.0,34:40,3.13
254,1036,1996,13.44,2.56,0.12,2.79,3.98,3.63,1.43,4.76,4.76,3.04,2.5,0.91,30:57,1.82
255,1009,1996,17.52,3.2,0.65,5.52,9.04,1.94,0.63,7.04,7.04,4.46,2.82,1.28,36:14,2.8
256,1033,1996,7.29,0.64,0.78,3.44,6.12,0.05,0.01,3.06,3.06,1.97,1.14,0.62,25:09,1.03
257,1024,1996,16.43,3.04,0.43,2.6,3.89,5.11,1.93,6.18,6.18,2.77,2.13,1.93,36:45,1.55
258,1054,1996,5.05,0.4,0.48,2.33,3.43,0.02,0.0,1.95,1.95,1.76,1.14,0.36,13:58,0.9
259,1012,1996,5.14,0.6,1.01,2.75,4.08,0.01,0.01,1.82,1.82,2.33,1.49,0.26,14:33,1.17
260,1014,1996,4.78,0.54,0.37,1.53,2.28,0.06,0.03,1.79,1.79,1.62,1.16,0.31,11:34,1.12
261,2895,1997,17.93,2.42,1.18,7.44,10.0,1.64,0.45,6.15,6.15,6.73,5.18,0.78,36:21,2.69
262,2968,1997,19.15,8.32,0.22,3.65,4.59,4.79,1.6,7.06,7.06,4.58,3.42,2.26,38:19,2.8
263,3023,1997,7.32,1.87,0.03,1.0,1.19,1.0,0.16,3.32,3.32,0.52,0.52,0.52,17:07,0.61
264,531,1997,10.96,1.88,0.48,2.47,3.05,4.22,1.54,4.06,4.06,1.6,1.3,0.65,28:12,1.28
265,2952,1997,13.42,2.47,0.79,3.44,4.83,1.25,0.32,5.16,5.16,4.04,2.78,1.93,33:48,1.53
266,616,1997,2.38,0.25,0.54,1.96,3.32,0.0,0.0,0.87,0.87,1.16,0.65,0.34,11:55,0.72
267,546,1997,2.25,0.08,0.17,0.5,0.75,0.75,0.25,0.67,0.67,1.0,0.67,0.17,3:24,0.08
268,671,1997,15.53,2.14,0.19,3.23,5.73,0.9,0.21,6.13,6.13,4.04,3.06,0.57,34:29,1.81
269,697,1997,12.23,5.66,0.02,2.2,2.84,2.62,0.93,4.39,4.39,3.18,2.51,1.43,30:28,2.34
270,684,1997,10.49,2.83,0.49,5.29,7.47,0.9,0.34,4.32,4.32,2.56,1.51,1.18,30:14,1.96
271,660,1997,13.44,1.01,3.37,8.0,11.4,0.0,0.0,4.86,4.86,5.53,3.72,0.42,35:35,2.04
272,706,1997,11.43,2.78,1.07,3.93,5.88,0.0,0.0,4.78,4.78,2.55,1.88,0.59,29:25,2.24
273,673,1997,5.68,1.24,0.45,1.85,3.31,0.1,0.01,2.17,2.17,2.2,1.32,0.8,20:22,1.14
274,702,1997,16.17,1.21,0.71,6.05,8.91,0.04,0.01,6.81,6.81,3.59,2.54,0.86,33:37,2.32
275,735,1997,28.39,2.36,2.39,7.93,11.42,0.0,0.0,11.19,11.19,11.39,6.02,0.66,36:13,2.9
276,771,1997,19.19,0.91,2.23,6.39,9.75,0.0,0.0,6.95,6.95,7.95,5.3,0.68,33:23,3.09
277,740,1997,13.84,2.56,1.0,4.63,6.55,0.36,0.08,4.82,4.82,4.75,4.11,0.95,30:54,2.47
278,793,1997,15.72,4.82,0.1,3.42,5.06,2.42,0.77,6.03,6.03,3.57,2.9,1.0,38:35,3.33
279,752,1997,14.66,2.81,0.75,5.56,7.55,2.67,0.7,5.56,5.56,3.48,2.83,0.95,34:34,2.2
280,731,1997,20.07,4.07,0.54,6.1,8.68,0.41,0.05,7.78,7.78,5.44,4.46,1.49,38:31,2.66
281,732,1997,10.28,2.03,0.6,2.53,3.38,3.71,1.38,3.53,3.53,2.12,1.83,0.98,24:52,1.55
282,727,1997,6.0,1.4,0.0,0.4,1.2,2.4,0.4,2.2,2.2,1.8,1.2,1.4,13:59,0.6
283,736,1997,7.71,1.1,0.29,3.25,5.49,0.0,0.0,2.85,2.85,2.48,2.01,0.65,25:37,0.9
284,847,1997,21.9,3.85,1.75,7.01,9.49,2.89,0.92,9.11,9.11,4.69,2.76,1.56,39:33,2.61
285,818,1997,11.42,0.94,3.34,5.53,8.09,0.05,0.02,4.69,4.69,2.81,2.03,0.8,28:31,1.5
286,799,1997,16.37,3.58,0.79,3.58,4.0,2.63,0.79,5.42,5.42,6.21,4.74,1.47,32:56,2.42
287,826,1997,15.06,2.75,0.29,3.42,4.92,2.54,0.77,5.23,5.23,4.81,3.83,0.9,36:02,2.25
288,837,1997,19.7,3.12,0.26,3.34,4.68,5.68,1.82,7.45,7.45,3.61,2.99,0.74,37:44,2.53
289,820,1997,12.8,2.11,0.44,2.95,3.95,0.65,0.18,5.46,5.46,2.62,1.7,1.17,34:38,1.27
290,803,1997,4.1,2.9,0.0,0.89,1.08,0.36,0.08,1.52,1.52,1.25,0.97,0.38,14:20,1.41
291,810,1997,19.23,1.86,1.06,4.51,8.0,0.09,0.01,7.72,7.72,6.42,3.79,1.11,35:54,2.14
292,806,1997,15.12,2.69,0.51,3.57,5.63,2.79,0.95,5.61,5.61,4.32,2.95,1.23,32:55,2.53
293,835,1997,12.14,3.15,0.14,2.62,3.48,3.73,1.2,4.45,4.45,2.76,2.04,1.73,35:16,1.55
294,907,1997,23.36,2.82,0.61,4.02,5.48,1.16,0.45,9.54,9.54,4.75,3.84,1.23,40:56,3.57
295,908,1997,11.65,9.07,0.31,4.95,6.27,2.88,0.9,4.35,4.35,2.58,2.06,1.99,38:07,3.21
296,879,1997,21.14,6.8,0.65,6.54,7.69,0.26,0.04,7.59,7.59,7.99,5.91,1.77,40:42,3.52
297,877,1997,15.38,2.18,1.0,5.73,8.6,2.75,0.86,6.18,6.18,2.96,2.16,1.3,35:49,2.01
298,922,1997,18.56,3.24,0.37,4.52,7.02,0.03,0.0,7.29,7.29,5.51,3.98,1.29,39:56,2.86
299,899,1997,2.67,0.67,0.0,1.17,1.33,0.0,0.0,1.17,1.17,0.67,0.33,0.0,6:31,0.33
300,884,1997,15.4,1.81,0.69,3.96,6.15,1.92,0.68,5.96,5.96,3.74,2.79,1.5,32:38,2.15
301,892,1997,12.31,1.46,0.75,5.97,9.31,0.02,0.0,4.73,4.73,3.8,2.85,0.71,31:59,1.86
302,887,1997,2.88,0.23,0.56,2.71,4.15,0.0,0.0,1.27,1.27,0.83,0.33,0.27,14:25,0.6
303,881,1997,16.9,3.1,0.67,2.73,3.78,4.61,1.78,6.09,6.09,3.85,2.94,2.0,36:19,1.84
304,957,1997,14.71,1.17,0.65,3.47,5.97,0.1,0.0,5.91,5.91,3.72,2.88,0.79,29:50,2.03
305,965,1997,14.85,1.29,1.66,4.98,7.51,0.03,0.0,6.03,6.03,3.98,2.8,1.19,29:51,1.75
306,946,1997,15.81,3.05,0.75,2.04,3.37,2.47,0.59,5.37,5.37,5.7,4.48,1.13,32:13,2.84
307,948,1997,14.6,2.53,1.14,4.49,6.21,0.51,0.1,6.05,6.05,3.61,2.39,0.97,37:34,2.17
308,971,1997,18.42,4.25,1.8,6.8,9.51,0.2,0.04,7.72,7.72,3.96,2.95,1.67,39:11,2.3
309,952,1997,16.31,2.09,1.08,5.26,7.91,0.05,0.0,6.65,6.65,4.27,3.01,0.53,34:06,2.11
310,960,1997,17.25,8.17,0.1,2.97,4.2,4.28,1.28,6.31,6.31,4.04,3.35,1.59,40:02,3.14
311,974,1997,5.95,1.07,0.02,1.11,1.75,1.63,0.54,2.28,2.28,1.07,0.84,0.6,15:54,0.84
312,978,1997,7.4,0.6,0.0,3.2,4.8,0.0,0.0,3.4,3.4,0.6,0.6,0.2,14:39,2.0
313,1037,1997,21.71,6.23,0.32,2.63,3.7,2.92,0.87,8.03,8.03,6.59,4.78,2.22,39:20,3.06
314,1016,1997,12.34,1.79,3.6,4.18,7.45,0.03,0.0,4.97,4.97,3.9,2.4,1.1,31:44,2.16
315,1018,1997,22.3,2.6,0.93,4.32,7.09,0.62,0.26,7.96,7.96,7.8,6.12,1.09,35:56,3.13
316,1027,1997,17.56,8.59,0.06,2.09,2.8,3.7,1.14,6.23,6.23,5.43,3.95,1.27,37:54,3.14
317,1036,1997,19.54,4.34,0.15,3.39,4.94,4.49,1.63,6.87,6.87,4.77,4.17,1.35,40:07,3.21
318,1009,1997,22.59,3.33,0.73,6.89,10.21,3.56,1.12,8.85,8.85,5.84,3.77,1.7,39:53,3.57
319,1033,1997,9.04,0.81,1.28,6.13,8.76,0.03,0.0,3.51,3.51,3.09,2.01,0.81,29:54,1.16
320,1024,1997,17.25,2.29,0.48,2.99,4.7,3.42,1.43,6.6,6.6,3.25,2.62,1.71,36:32,1.38
321,1054,1997,8.9,0.59,0.98,5.02,7.37,0.02,0.0,3.8,3.8,2.37,1.29,0.73,25:08,1.49
322,1012,1997,11.84,1.15,1.7,5.4,8.72,0.02,0.0,4.29,4.29,4.87,3.26,0.48,32:25,2.13
323,1089,1997,21.02,2.7,2.46,8.52,11.85,0.12,0.0,8.56,8.56,5.91,3.91,0.68,39:00,3.41
324,1119,1997,19.66,1.71,0.4,4.29,6.58,3.61,1.11,7.19,7.19,4.92,4.16,1.03,37:33,2.65
325,1097,1997,11.2,3.92,0.05,1.61,2.37,4.06,1.33,3.52,3.52,3.32,2.84,1.35,27:36,2.18
326,1086,1997,7.82,4.51,0.14,1.64,1.93,0.7,0.15,3.08,3.08,2.3,1.51,0.74,26:23,2.22
327,1090,1997,8.37,0.92,1.06,3.28,5.4,0.22,0.05,3.6,3.6,1.6,1.12,0.83,23:09,1.51
328,1096,1997,15.28,2.18,0.22,2.13,3.47,0.35,0.04,6.43,6.43,2.84,2.38,1.57,33:02,1.63
329,1116,1997,11.07,1.17,0.22,2.38,3.79,2.25,0.82,4.01,4.01,3.01,2.22,0.71,23:14,1.53
330,1103,1997,3.0,0.25,0.95,2.02,3.35,0.02,0.0,1.25,1.25,1.13,0.49,0.24,11:57,0.91
331,1087,1997,6.97,1.48,0.94,2.44,4.03,0.63,0.22,2.76,2.76,1.73,1.22,0.73,18:11,0.98
332,1092,1997,10.2,0.95,0.38,3.33,5.6,0.04,0.01,3.45,3.45,4.24,3.29,0.55,22:40,1.96
333,1014,1997,13.93,1.33,1.25,3.11,4.54,0.02,0.01,5.69,5.69,3.54,2.53,0.75,28:43,2.11
334,2895,1998,13.14,2.11,1.14,6.81,8.86,0.89,0.19,4.54,4.54,5.14,3.86,0.65,31:51,2.43
335,2968,1998,21.68,8.72,0.24,3.64,4.88,5.62,1.66,8.02,8.02,5.52,3.98,2.18,40:11,3.08
336,531,1998,6.5,1.11,0.08,1.39,1.61,2.69,1.03,2.42,2.42,0.86,0.64,0.42,20:33,0.53
337,2952,1998,11.76,2.46,0.52,3.66,4.88,0.34,0.04,4.72,4.72,3.34,2.28,2.68,32:09,1.42
338,616,1998,1.62,0.0,0.38,1.08,1.77,0.0,0.0,0.58,0.58,1.0,0.46,0.19,6:11,0.35
339,546,1998,1.33,0.0,0.0,0.67,2.0,0.33,0.0,0.33,0.33,1.33,0.67,0.0,6:00,0.33
340,671,1998,11.98,2.43,0.2,3.94,5.8,1.88,0.67,4.29,4.29,3.35,2.73,0.69,33:27,1.82
341,697,1998,12.12,5.68,0.06,2.32,3.03,0.71,0.18,4.74,4.74,2.97,2.47,0.97,29:40,2.09
342,684,1998,7.53,1.68,0.21,2.26,3.95,0.47,0.26,3.0,3.0,1.53,1.26,0.47,21:01,1.53
343,660,1998,10.82,1.14,2.94,8.36,12.2,0.0,0.0,3.46,3.46,5.7,3.9,0.32,36:33,1.88
344,706,1998,8.69,1.15,0.54,4.15,5.69,0.0,0.0,3.59,3.59,1.95,1.51,0.59,23:51,1.36
345,661,1998,1.29,0.57,0.14,0.29,0.71,0.43,0.14,0.57,0.57,0.0,0.0,0.71,9:58,0.86
346,673,1998,4.33,1.21,0.38,1.63,2.6,0.04,0.0,1.63,1.63,1.58,1.08,1.19,18:05,0.63
347,702,1998,10.47,1.45,0.82,3.67,5.55,0.02,0.0,4.41,4.41,2.41,1.65,0.78,24:03,2.27
348,735,1998,26.31,2.33,1.67,6.9,10.71,0.02,0.0,10.41,10.41,10.16,5.49,0.73,34:45,2.49
349,771,1998,20.09,1.61,3.91,7.41,11.02,0.04,0.0,7.04,7.04,9.2,6.0,0.74,38:09,3.02
350,740,1998,7.56,1.5,0.75,2.06,3.38,0.19,0.06,2.38,2.38,3.56,2.75,0.94,20:58,1.19
351,793,1998,8.45,2.61,0.12,2.51,3.24,1.84,0.51,3.1,3.1,2.06,1.73,0.88,24:00,1.67
352,752,1998,10.2,0.9,0.35,4.2,5.45,0.25,0.05,4.0,4.0,3.05,2.15,0.4,27:00,1.7
353,731,1998,16.95,2.81,0.49,5.81,8.86,0.16,0.05,6.44,6.44,5.07,4.02,1.37,36:19,2.05
354,732,1998,9.29,1.67,0.58,2.23,2.98,3.0,1.31,3.06,3.06,2.23,1.85,0.77,21:50,1.31
355,736,1998,3.95,0.64,0.27,2.07,3.23,0.09,0.0,1.27,1.27,2.02,1.41,0.36,14:36,0.75
356,847,1998,19.98,4.12,2.12,9.43,12.98,0.81,0.1,9.0,9.0,4.14,1.88,1.43,40:59,3.52
357,818,1998,8.57,0.82,3.24,5.35,8.0,0.08,0.0,3.41,3.41,2.35,1.76,0.71,26:25,1.14
358,799,1998,15.82,5.32,0.46,4.2,5.68,2.8,0.8,6.02,6.02,4.22,2.98,2.22,38:55,3.0
359,826,1998,14.83,3.13,0.13,5.08,6.08,1.25,0.54,5.58,5.58,4.33,3.13,0.83,35:34,2.5
360,837,1998,13.85,2.21,0.19,2.91,4.17,2.36,0.89,5.3,5.3,3.13,2.36,0.53,29:25,2.02
361,820,1998,7.7,1.46,0.32,2.16,2.82,0.74,0.16,3.44,3.44,1.34,0.66,0.78,25:19,0.84
362,810,1998,13.73,1.64,0.97,3.7,6.18,0.09,0.0,5.79,5.79,4.67,2.15,0.97,34:03,2.27
363,806,1998,7.4,1.64,0.47,2.43,3.81,1.34,0.38,2.79,2.79,2.15,1.45,1.0,20:36,1.4
364,835,1998,11.88,3.94,0.16,2.9,3.43,3.12,1.2,4.65,4.65,1.82,1.37,1.76,35:47,1.88
365,907,1998,18.4,2.13,0.87,4.32,5.87,1.68,0.66,7.38,7.38,3.43,2.98,0.98,33:32,2.26
366,908,1998,16.92,10.78,0.38,5.04,6.78,2.46,0.9,6.2,6.2,4.78,3.62,2.28,41:15,3.0
367,879,1998,21.06,6.0,0.54,5.8,7.1,0.28,0.0,7.68,7.68,7.58,5.7,1.6,36:59,3.68
368,877,1998,11.04,1.38,0.77,4.73,7.13,1.5,0.54,4.33,4.33,2.52,1.83,0.98,26:01,1.67
369,922,1998,19.0,2.97,0.39,5.64,8.17,0.08,0.0,7.97,7.97,4.06,3.06,1.17,39:50,2.64
370,884,1998,12.24,1.22,0.4,2.72,3.9,2.06,0.68,4.52,4.52,3.14,2.52,1.16,26:17,1.98
371,892,1998,11.46,1.4,0.71,6.19,9.79,0.0,0.0,3.81,3.81,4.71,3.83,0.44,31:44,2.0
372,887,1998,2.07,0.3,0.59,2.04,3.02,0.02,0.0,0.91,0.91,0.7,0.24,0.26,12:30,0.35
373,881,1998,15.6,3.72,1.16,2.88,3.88,2.84,0.96,5.2,5.2,5.42,4.24,2.5,37:34,1.86
374,957,1998,13.67,1.58,1.53,4.65,8.23,0.07,0.0,5.19,5.19,4.37,3.3,0.74,33:00,1.53
375,965,1998,21.22,1.64,2.3,7.38,10.74,0.18,0.02,8.3,8.3,6.76,4.6,1.46,38:44,2.76
376,946,1998,14.45,2.81,0.45,1.93,2.55,3.0,0.83,4.31,4.31,5.88,5.0,0.81,28:18,2.88
377,948,1998,12.82,1.22,1.1,3.76,4.92,0.63,0.27,4.94,4.94,3.65,2.67,0.98,28:51,1.63
378,971,1998,20.79,4.3,1.77,6.87,10.4,0.3,0.09,8.81,8.81,4.38,3.09,1.66,37:51,2.87
379,952,1998,10.84,1.48,0.32,3.52,5.52,0.04,0.0,4.08,4.08,4.64,2.68,0.52,28:07,1.88
380,960,1998,12.62,6.24,0.08,2.52,3.34,2.84,0.88,4.98,4.98,2.44,1.78,0.98,33:29,2.2
381,974,1998,3.08,0.67,0.0,0.92,1.08,1.08,0.33,1.08,1.08,0.83,0.58,0.42,8:02,0.42
382,978,1998,8.12,1.1,0.34,4.08,5.72,0.02,0.0,3.4,3.4,2.16,1.32,0.9,23:38,1.46
383,1037,1998,26.75,4.65,0.15,3.54,4.92,4.15,1.21,9.06,9.06,9.88,7.42,2.29,41:29,3.48
384,1016,1998,7.15,0.26,1.61,3.28,5.5,0.0,0.0,2.96,2.96,2.24,1.24,0.63,20:34,0.85
385,1018,1998,23.04,3.44,1.1,5.2,7.48,0.72,0.22,7.72,7.72,8.78,7.38,1.38,40:23,3.72
386,1027,1998,21.31,8.92,0.16,2.14,2.9,4.02,1.35,7.71,7.71,5.67,4.53,1.2,38:38,3.35
387,1036,1998,17.12,3.56,0.14,3.1,4.24,4.16,1.48,6.06,6.06,3.9,3.52,1.06,34:22,2.44
388,1009,1998,18.67,3.1,0.67,6.02,8.55,4.19,1.55,7.21,7.21,4.81,2.69,1.5,36:54,2.83
389,1033,1998,6.65,0.69,0.75,4.56,7.52,0.02,0.0,2.48,2.48,2.44,1.69,0.54,23:38,1.0
390,1024,1998,12.87,2.52,0.57,3.02,4.15,3.43,1.09,4.93,4.93,2.48,1.91,1.72,34:11,1.43
391,1054,1998,5.87,0.15,0.41,2.49,3.67,0.03,0.0,2.26,2.26,2.51,1.36,0.23,14:32,0.95
392,1012,1998,8.84,1.08,1.16,4.36,7.64,0.0,0.0,3.22,3.22,4.08,2.4,0.52,28:18,1.84
393,1089,1998,21.68,2.42,2.52,8.24,11.42,0.14,0.02,8.36,8.36,7.16,4.94,0.9,39:15,2.92
394,1119,1998,21.81,1.55,1.26,5.81,8.52,1.26,0.38,7.67,7.67,7.1,6.1,1.02,37:30,3.17
395,1097,1998,13.87,3.84,0.31,1.6,2.13,5.22,1.89,4.24,4.24,3.82,3.49,1.29,33:07,2.18
396,1086,1998,4.68,2.26,0.13,0.87,1.15,0.36,0.11,1.77,1.77,1.38,1.04,0.64,13:03,0.94
397,1090,1998,6.7,1.06,1.42,4.08,6.0,0.06,0.0,2.94,2.94,1.22,0.82,0.58,22:23,0.9
398,1096,1998,17.02,2.54,0.29,2.88,3.78,0.73,0.12,7.44,7.44,2.56,2.02,1.63,37:52,2.17
399,1116,1998,7.16,0.92,0.24,1.54,2.52,1.36,0.42,2.64,2.64,2.24,1.46,0.52,16:15,0.92
400,1103,1998,2.93,0.41,0.98,2.61,4.41,0.0,0.0,1.18,1.18,1.16,0.57,0.34,13:53,0.7
401,1087,1998,9.35,2.31,1.35,3.22,5.67,0.71,0.16,3.43,3.43,3.2,2.33,1.06,22:30,1.63
402,1092,1998,11.0,0.64,0.44,7.42,11.62,0.06,0.0,3.82,3.82,4.62,3.36,0.62,28:26,1.54
403,1179,1998,8.91,0.56,1.22,5.27,7.93,0.0,0.0,3.82,3.82,2.62,1.27,0.6,28:28,1.89
404,1199,1998,13.24,6.5,0.1,2.12,2.72,1.48,0.3,5.2,5.2,3.38,2.54,1.56,35:07,2.92
405,1193,1998,13.83,0.67,1.42,4.83,7.58,2.58,1.0,4.92,4.92,4.0,3.0,0.75,32:21,0.75
406,1198,1998,9.55,0.72,0.34,3.62,6.4,0.21,0.06,3.79,3.79,3.26,1.91,0.81,22:31,1.45
407,88,1998,18.26,2.98,1.54,3.78,5.66,1.32,0.38,6.9,6.9,5.36,4.08,1.1,35:13,2.2
408,1196,1998,5.29,0.78,0.9,2.08,3.71,0.02,0.0,2.2,2.2,1.63,0.88,0.9,16:01,0.86
409,1161,1998,12.82,5.98,0.02,2.78,3.06,6.46,2.0,4.62,4.62,2.1,1.58,1.9,36:07,2.86
410,1152,1998,9.1,1.54,0.28,2.12,3.78,1.04,0.16,3.4,3.4,3.02,2.14,0.88,19:45,1.36
411,346,1998,8.19,1.0,0.57,2.57,3.45,1.45,0.3,2.89,2.89,2.72,2.11,0.62,20:24,1.55
412,1168,1998,16.48,2.4,1.04,4.0,6.44,4.25,1.75,5.92,5.92,4.06,2.9,1.71,33:57,2.35
413,1014,1998,8.56,0.96,0.9,2.44,3.56,0.0,0.0,3.19,3.19,3.13,2.19,0.25,16:54,1.46
414,2895,1999,16.74,2.36,1.76,6.86,8.54,1.91,0.69,6.03,6.03,5.09,4.0,0.46,31:46,2.34
415,2968,1999,24.17,8.93,0.22,5.23,6.45,6.34,2.16,9.11,9.11,5.16,3.79,1.87,41:45,2.73
